CRASH_ID,CRASH_DT,CRASH_X,CRASH_Y,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CITY_SECT_NM,FC_CD,FC_SHORT_DESC,LAT,LONG,ST_FULL_NM,ISECTG_ST_FULL_NM,POST_SPEED_LMT_VAL,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,IMPCT_LOC_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_SHORT_DESC,WTHR_COND_SHORT_DESC,RD_SURF_SHORT_DESC,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,CRASH_EVNT_1_SHORT_DESC,CRASH_CAUSE_1_SHORT_DESC,RTE_NM,CL_STREET1,CL_STREET2
1249351,6/29/2007 00:00,7679869.00,682914.00,6,29,2007,6,15,Portland SE,16,U MN-ART,45.52178889,-122.5377611,SE ANKENY ST               ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,3,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,CELL-WTN  ,NO-YIELD,,SE ANKENY ST,SE 122ND AVE
1249921,7/21/2007 00:00,7679846.00,679672.00,7,21,2007,7,19,Portland SE,19,U LOCAL ,45.51293056,-122.5375306,SE MADISON ST              ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,2,,6,O-1STOP   ,BACK    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,OTHR-IMP,,SE MADISON ST,SE 122ND AVE
1250218,7/28/2007 00:00,7679784.00,678629.00,7,28,2007,7,22,Portland SE,16,U MN-ART,45.51003889,-122.5376694,SE MILL ST                 ,SE 122ND AVE               ,,INTER   ,1,CROSS  ,0,0,0,,0,6,PRKD MV   ,TURN    ,INJ,CLR ,DRY ,DLIT,TRF SIGNAL,1,CURB      ,CARELESS,,SE MILL ST,SE 122ND AVE
1250319,7/27/2007 00:00,7679865.00,682691.00,7,27,2007,6,16,Portland SE,16,U MN-ART,45.52118056,-122.5377611,SE ASH ST                  ,SE 122ND AVE               ,,INTER   ,0,4-LEG  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE ASH ST,SE 122ND AVE
1252516,8/12/2007 00:00,7680126.00,666426.00,8,12,2007,1,14,Portland SE,16,U MN-ART,45.4766,-122.5351389,SE FOSTER RD               ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,2,,7,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,INATTENT,,SE FOSTER RD,SE 122ND AVE
1252613,8/9/2007 00:00,7679578.00,676474.00,8,9,2007,5,16,Portland SE,14,U PR-ART,45.50411111,-122.5382694,SE DIVISION ST             ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,3,,7,O-1TURN   ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,FORCED    ,NO-YIELD,,SE DIVISION ST,SE 122ND AVE
1252621,7/17/2007 00:00,7679578.00,676474.00,7,17,2007,3,14,Portland SE,14,U PR-ART,45.50411111,-122.5382611,SE DIVISION ST             ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,2,,7,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE DIVISION ST,SE 122ND AVE
1252624,7/23/2007 00:00,7679793.00,678945.00,7,23,2007,2,16,Portland SE,16,U MN-ART,45.51035,-122.5376806,SE MILL CT                 ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,2,,8,BIKE      ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,OTHER   ,,SE MILL CT,SE 122ND AVE
1252650,8/6/2007 00:00,7679816.00,679672.00,8,6,2007,2,17,Portland SE,16,U MN-ART,45.51293056,-122.53765,SE MADISON ST              ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,2,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,PED INV   ,TOO-CLOS,,SE MADISON ST,SE 122ND AVE
1252913,8/10/2007 00:00,7679805.00,679181.00,8,10,2007,6,16,Portland SE,16,U MN-ART,45.51155,-122.5376389,SE MARKET ST               ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE MARKET ST,SE 122ND AVE
1253045,7/4/2007 00:00,7679841.00,681910.00,7,4,2007,4,22,Portland SE,16,U MN-ART,45.51903056,-122.5377694,SE STARK ST                ,SE 122ND AVE               ,35,INTER   ,0,CROSS  ,0,0,0,,0,6,PED       ,PED     ,FAT,CLR ,DRY ,DLIT,TRF SIGNAL,1,,IN RDWY ,,SE STARK ST,SE 122ND AVE
1253745,8/21/2007 00:00,7679852.00,682161.00,8,21,2007,3,22,Portland SE,16,U MN-ART,45.51971944,-122.5377611,SE OAK ST                  ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,1,O-1TURN   ,TURN    ,PDO,CLR ,DRY ,DLIT,UNKNOWN   ,1,,NO-YIELD,,SE OAK ST,SE 122ND AVE
1253746,8/21/2007 00:00,7679841.00,681910.00,8,21,2007,3,13,Portland SE,16,U MN-ART,45.51903889,-122.5377694,SE STARK ST                ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE STARK ST,SE 122ND AVE
1254084,8/20/2007 00:00,7679591.00,671190.00,8,20,2007,2,7,Portland SE,16,U MN-ART,45.48963056,-122.5376889,SE HOLGATE BLVD            ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE HOLGATE BLVD,SE 122ND AVE
1254357,8/20/2007 00:00,7679591.00,671190.00,8,20,2007,2,7,Portland SE,16,U MN-ART,45.48963056,-122.5376889,SE HOLGATE BLVD            ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,1,ANGL-OTH  ,ANGL    ,INJ,CLR ,WET ,DAY ,TRF SIGNAL,1,,DIS--RAG,,SE HOLGATE BLVD,SE 122ND AVE
1254978,9/1/2007 00:00,7679778.00,681911.00,9,1,2007,7,0,Portland SE,16,U MN-ART,45.51903056,-122.5380194,SE STARK ST                ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,4,,7,S-STRGHT  ,REAR    ,INJ,CLR ,DRY ,DLIT,UNKNOWN   ,1,,TOO-CLOS,,SE STARK ST,SE 122ND AVE
1254979,9/1/2007 00:00,7679784.00,678629.00,9,1,2007,7,18,Portland SE,16,U MN-ART,45.51003889,-122.5376694,SE MILL ST                 ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,2,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE MILL ST,SE 122ND AVE
1255060,8/31/2007 00:00,7679841.00,681910.00,8,31,2007,6,12,Portland SE,16,U MN-ART,45.51903056,-122.5377806,SE STARK ST                ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,NO-YIELD,,SE STARK ST,SE 122ND AVE
1256773,9/11/2007 00:00,7679926.00,683173.00,9,11,2007,3,7,Portland E. Burnside,17,U COLL  ,45.5225,-122.5375694,E BURNSIDE ST              ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,2,,5,PED       ,PED     ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,IN RDWY ,,E BURNSIDE ST,
1256888,9/6/2007 00:00,7679645.00,672950.00,9,6,2007,5,16,Portland SE,16,U MN-ART,45.49445,-122.5376611,SE BUSH ST                 ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,2,O-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE BUSH ST,SE 122ND AVE
1257474,9/23/2007 00:00,7679628.00,676471.00,9,23,2007,1,14,Portland SE,14,U PR-ART,45.50411111,-122.5376806,SE DIVISION ST             ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,4,,8,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE DIVISION ST,SE 122ND AVE
1257800,9/28/2007 00:00,7680109.00,690019.00,9,28,2007,6,14,Portland NE,16,U MN-ART,45.54128889,-122.5375194,                           ,122ND AVE                  ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,WET ,DAY ,UNKNOWN   ,1,PED INV   ,TOO-CLOS,,NE RUSSELL ST,NE 122ND AVE
1257823,9/28/2007 00:00,7679888.00,676463.00,9,28,2007,6,16,Portland SE,14,U PR-ART,45.50408889,-122.53705,SE DIVISION ST             ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,4,,7,O-1TURN   ,TURN    ,PDO,CLD ,WET ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 122ND AVE
1258549,9/28/2007 00:00,7679728.00,676467.00,9,28,2007,6,19,Portland SE,14,U PR-ART,45.50411111,-122.5376806,SE DIVISION ST             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DUSK,TRF SIGNAL,1,SLIPPERY  ,TOO-FAST,,SE DIVISION ST,SE 122ND AVE
1258678,9/30/2007 00:00,7679728.00,676467.00,9,30,2007,1,20,Portland SE,14,U PR-ART,45.50411111,-122.5376806,SE DIVISION ST             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,5,PED       ,PED     ,PDO,RAIN,WET ,DLIT,TRF SIGNAL,1,,NO-YIELD,,SE DIVISION ST,SE 122ND AVE
1258833,10/2/2007 00:00,7679828.00,676465.00,10,2,2007,3,11,Portland SE,14,U PR-ART,45.5041,-122.5372806,SE DIVISION ST             ,SE 122ND AVE               ,,STRGHT  ,0,,1,0,0,5,,8,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DAY ,L-TURN REF,1,,IMP LN C,,SE DIVISION ST,SE 122ND AVE
1259326,9/27/2007 00:00,7680041.00,681906.00,9,27,2007,5,11,Portland SE,16,U MN-ART,45.51903889,-122.5369806,SE STARK ST                ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,PDO,UNK ,UNK ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE STARK ST,SE 122ND AVE
1259484,10/7/2007 00:00,7679784.00,678629.00,10,7,2007,1,13,Portland SE,16,U MN-ART,45.51063056,-122.5376694,SE MILL ST                 ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DAY ,STOP SIGN ,1,PED INV   ,TOO-CLOS,,SE MILL ST,SE 122ND AVE
1260647,10/19/2007 00:00,7679467.00,668863.00,10,19,2007,6,11,Portland SE,16,U MN-ART,45.48323889,-122.53795,SE HAROLD ST               ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,3,ANGL-OTH  ,ANGL    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,DIS--RAG,,SE HAROLD ST,SE 122ND AVE
1260991,10/22/2007 00:00,7679626.00,666419.00,10,22,2007,2,13,Portland SE,16,U MN-ART,45.47655,-122.5370889,SE FOSTER RD               ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE FOSTER RD,SE 122ND AVE
1261037,10/22/2007 00:00,7679753.00,677314.00,10,22,2007,2,6,Portland SE,16,U MN-ART,45.50643056,-122.5376694,SE GRANT ST                ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,1,S-1TURN   ,TURN    ,PDO,CLR ,DRY ,DAWN,UNKNOWN   ,1,,TOO-CLOS,,SE GRANT ST,SE 122ND AVE
1262055,11/4/2007 00:00,7679865.00,682691.00,11,4,2007,1,11,Portland SE,16,U MN-ART,45.52118056,-122.5377611,SE ASH ST                  ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE ASH ST,SE 122ND AVE
1263299,11/7/2007 00:00,7679826.00,666422.00,11,7,2007,4,16,Portland SE,16,U MN-ART,45.47656111,-122.5363194,SE FOSTER RD               ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,2,,7,S-STRGHT  ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,,SE FOSTER RD,SE 122ND AVE
1263981,11/12/2007 00:00,7679628.00,676471.00,11,12,2007,2,11,Portland SE,14,U PR-ART,45.50411111,-122.5380806,SE DIVISION ST             ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,2,,7,O-STRGHT  ,SS-M    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,LEFT-CTR,,SE DIVISION ST,SE 122ND AVE
1264475,11/18/2007 00:00,7679728.00,676467.00,11,18,2007,1,15,Portland SE,14,U PR-ART,45.50411111,-122.5376806,SE DIVISION ST             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,O-1STOP   ,BACK    ,PDO,RAIN,WET ,DAY ,TRF SIGNAL,1,,OTHR-IMP,,SE DIVISION ST,SE 122ND AVE
1264990,11/24/2007 00:00,7679728.00,676467.00,11,24,2007,7,0,Portland SE,14,U PR-ART,45.50411111,-122.5376806,SE DIVISION ST             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-STRGHT  ,SS-O    ,PDO,CLR ,DRY ,DLIT,TRF SIGNAL,1,,OTHR-IMP,,SE DIVISION ST,SE 122ND AVE
1265032,11/24/2007 00:00,7681354.00,698839.00,11,24,2007,7,8,Portland NE,14,U PR-ART,45.56556111,-122.5335389,                           ,122ND AVE                  ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,NE AIRPORT WAY,NE 122ND AVE
1265159,11/23/2007 00:00,7679784.00,678629.00,11,23,2007,6,18,Portland SE,16,U MN-ART,45.51003889,-122.5376694,SE MILL ST                 ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DUSK,UNKNOWN   ,1,,NO-YIELD,,SE MILL ST,SE 122ND AVE
1265920,12/2/2007 00:00,7679728.00,676467.00,12,2,2007,1,1,Portland SE,14,U PR-ART,45.50411111,-122.5376806,SE DIVISION ST             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DLIT,TRF SIGNAL,1,,TOO-CLOS,,SE DIVISION ST,SE 122ND AVE
1266296,11/26/2007 00:00,7679741.00,681912.00,11,26,2007,2,14,Portland SE,16,U MN-ART,45.51903056,-122.5381694,SE STARK ST                ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,2,,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE STARK ST,SE 122ND AVE
1267168,12/8/2007 00:00,7679841.00,681910.00,12,8,2007,7,11,Portland SE,16,U MN-ART,45.51903889,-122.5377694,SE STARK ST                ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,0,ANGL-OTH  ,ANGL    ,PDO,UNK ,UNK ,DAY ,TRF SIGNAL,1,,DIS--RAG,,SE STARK ST,SE 122ND AVE
1267249,12/13/2007 00:00,7679791.00,681911.00,12,13,2007,5,16,Portland SE,16,U MN-ART,45.51903056,-122.5379806,SE STARK ST                ,SE 122ND AVE               ,35,STRGHT  ,0,,0,0,0,5,,6,ANGL-OTH  ,TURN    ,PDO,CLD ,DRY ,DUSK,L-TURN REF,1,,NO-YIELD,,SE STARK ST,SE 122ND AVE
1267295,12/13/2007 00:00,7679852.00,682161.00,12,13,2007,5,18,Portland SE,16,U MN-ART,45.51971944,-122.5377611,SE OAK ST                  ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,3,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DLIT,L-TURN REF,1,VEH HID   ,OTHR-IMP,,SE OAK ST,SE 122ND AVE
1267521,12/15/2007 00:00,7679897.00,698227.00,12,15,2007,7,18,Portland NE,19,U LOCAL ,45.56376111,-122.5391806,                           ,122ND AVE                  ,,STRGHT  ,0,,0,0,0,2,,8,S-STRGHT  ,REAR    ,PDO,CLR ,WET ,DLIT,WARNING   ,1,IRRGL PVMT,INATTENT,,NE INVERNESS DR,NE 122ND AVE
1267577,12/15/2007 00:00,7679841.00,681910.00,12,15,2007,7,12,Portland SE,16,U MN-ART,45.51903889,-122.5377694,SE STARK ST                ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,CLR ,DRY ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE STARK ST,SE 122ND AVE
1268735,10/29/2007 00:00,7679852.00,682161.00,10,29,2007,2,16,Portland SE,16,U MN-ART,45.51971944,-122.5377611,SE OAK ST                  ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,1,ANGL-OTH  ,TURN    ,PDO,CLD ,DRY ,DAY ,STOP SIGN ,1,,IMP-OVER,,SE OAK ST,SE 122ND AVE
1269121,12/21/2007 00:00,7679778.00,676466.00,12,21,2007,6,7,Portland SE,14,U PR-ART,45.5041,-122.5374806,SE DIVISION ST             ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,4,,6,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 122ND AVE
1269275,12/26/2007 00:00,7679821.00,680292.00,12,26,2007,4,16,Portland SE,16,U MN-ART,45.5146,-122.5376889,SE SALMON ST               ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,2,ANGL-OTH  ,TURN    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE SALMON ST,SE 122ND AVE
1269356,12/28/2007 00:00,7680145.00,672940.00,12,28,2007,6,11,Portland SE,19,U LOCAL ,45.49446111,-122.5357111,SE BUSH ST                 ,SE 122ND AVE               ,,ALLEY   ,1,,0,0,0,2,,8,ANGL-STP  ,TURN    ,PDO,RAIN,WET ,DAY ,UNKNOWN   ,1,,IMP-TURN,,SE BUSH ST,SE 122ND AVE
1270461,12/10/2007 00:00,7679676.00,683182.00,12,10,2007,2,17,Portland E. Burnside,17,U COLL  ,45.52251111,-122.53855,E BURNSIDE ST              ,SE 122ND AVE               ,35,STRGHT  ,0,,0,0,0,2,,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DLIT,NONE      ,1,FORCED    ,TOO-CLOS,,E BURNSIDE ST,
1271573,10/25/2007 00:00,7679728.00,676467.00,10,25,2007,5,16,Portland SE,14,U PR-ART,45.5041,-122.5376806,SE DIVISION ST             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,2,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,TRF SIGNAL,1,,NO-YIELD,,SE DIVISION ST,SE 122ND AVE
1271595,10/25/2007 00:00,7679691.00,681913.00,10,25,2007,5,17,Portland SE,16,U MN-ART,45.51901111,-122.5383694,SE STARK ST                ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE STARK ST,SE 122ND AVE
1271947,3/23/2007 00:00,7679520.00,669857.00,3,23,2007,6,7,Portland SE,16,U MN-ART,45.48596944,-122.5378389,SE RAYMOND ST              ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,3,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAWN,UNKNOWN   ,1,,NO-YIELD,,SE RAYMOND ST,SE 122ND AVE
1271984,11/28/2007 00:00,7679591.00,671190.00,11,28,2007,4,14,Portland SE,17,U COLL  ,45.48963056,-122.5376889,SE HOLGATE BLVD            ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,INJ,RAIN,WET ,DAY ,TRF SIGNAL,1,,OTHR-IMP,,SE HOLGATE BLVD,SE 122ND AVE
1272205,10/29/2007 00:00,7679852.00,682161.00,10,29,2007,2,16,Portland SE,16,U MN-ART,45.51971944,-122.5377611,SE OAK ST                  ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,3,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,STOP SIGN ,1,,DIS--RAG,,SE OAK ST,SE 122ND AVE
1314864,1/10/2009 00:00,7679727.00,676317.00,1,10,2009,7,11,Portland SE,14,U PR-ART,45.50361111,-122.5377778,SE DIVISION ST             ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,4,0,7,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,,SE DIVISION ST,SE 122ND AVE
1340822,10/20/2009 00:00,7679821.00,680292.00,10,20,2009,3,6,Portland SE,16,U MN-ART,45.51472222,-122.5377778,SE SALMON ST               ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,1,ANGL-OTH  ,ANGL    ,INJ,CLR ,DRY ,DAWN,STOP SIGN ,1,,NO-YIELD,,SE SALMON ST,SE 122ND AVE
1341045,9/4/2009 00:00,7678610.00,673897.00,9,4,2009,6,14,Portland SE,14,U PR-ART,45.49694444,-122.5377778,SE POWELL BLVD             ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,4,,3,ANGL-OTH  ,TURN    ,PDO,CLR ,DRY ,DAY ,L-TURN REF,1,,NO-YIELD,US 26     ,SE POWELL BLVD,SE 122ND AVE
1341047,10/31/2009 00:00,7679591.00,671190.00,10,31,2009,7,0,Portland SE,16,U MN-ART,45.48972222,-122.5377778,SE HOLGATE BLVD            ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,5,PED       ,PED     ,INJ,RAIN,WET ,DLIT,TRF SIGNAL,1,,DIS--RAG,,SE HOLGATE BLVD,SE 122ND AVE
1315017,1/9/2009 00:00,7679728.00,676467.00,1,9,2009,6,14,Portland SE,14,U PR-ART,45.50416667,-122.5377778,SE DIVISION ST             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,3,S-1TURN   ,TURN    ,PDO,FOG ,DRY ,DAY ,TRF SIGNAL,1,,IMP-TURN,,SE DIVISION ST,SE 122ND AVE
1341951,11/2/2009 00:00,7679669.00,673909.00,11,2,2009,2,18,Portland SE,14,U PR-ART,45.49722222,-122.5377778,SE POWELL BLVD             ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,7,BIKE      ,ANGL    ,INJ,CLR ,DRY ,DUSK,TRF SIGNAL,1,,DIS--RAG,US 26     ,SE POWELL BLVD,SE 122ND AVE
1342064,11/11/2009 00:00,7679852.00,682161.00,11,11,2009,4,14,Portland SE,16,U MN-ART,45.51972222,-122.5377778,SE OAK ST                  ,SE 122ND AVE               ,,INTER   ,0,3-LEG  ,0,0,0,,0,3,ANGL-OTH  ,TURN    ,INJ,CLR ,WET ,DAY ,STOP SIGN ,1,,NO-YIELD,,SE OAK ST,SE 122ND AVE
1342211,11/1/2009 00:00,7678610.00,673897.00,11,1,2009,1,15,Portland SE,14,U PR-ART,45.49694444,-122.5380556,SE POWELL BLVD             ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,4,,8,S-1STOP   ,REAR    ,PDO,CLR ,DRY ,DAY ,UNKNOWN   ,1,,TOO-CLOS,US 26     ,SE POWELL BLVD,SE 122ND AVE
1342280,11/12/2009 00:00,7678610.00,673897.00,11,12,2009,5,17,Portland SE,14,U PR-ART,45.49694444,-122.5386111,SE POWELL BLVD             ,SE 122ND AVE               ,35,ALLEY   ,0,,0,0,0,2,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,WET ,DLIT,UNKNOWN   ,1,,NO-YIELD,US 26     ,SE POWELL BLVD,SE 122ND AVE
1342776,11/10/2009 00:00,7678610.00,673897.00,11,10,2009,3,18,Portland SE,14,U PR-ART,45.49694444,-122.5380556,SE POWELL BLVD             ,SE 122ND AVE               ,,STRGHT  ,0,,0,0,0,4,,7,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DUSK,UNKNOWN   ,1,,TOO-CLOS,US 26     ,SE POWELL BLVD,SE 122ND AVE
1342811,11/10/2009 00:00,7678610.00,673897.00,11,10,2009,3,17,Portland SE,14,U PR-ART,45.49694444,-122.5383333,SE POWELL BLVD             ,SE 122ND AVE               ,,ALLEY   ,0,,0,0,0,4,,8,ANGL-OTH  ,TURN    ,PDO,CLR ,WET ,DUSK,NONE      ,1,,NO-YIELD,US 26     ,SE POWELL BLVD,SE 122ND AVE
1343086,11/13/2009 00:00,7679805.00,679181.00,11,13,2009,6,19,Portland SE,16,U MN-ART,45.51166667,-122.5377778,SE MARKET ST               ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLD ,WET ,DLIT,TRF SIGNAL,1,FORCED    ,TOO-CLOS,,SE MARKET ST,SE 122ND AVE
1343159,11/13/2009 00:00,7679591.00,671190.00,11,13,2009,6,13,Portland SE,17,U COLL  ,45.48972222,-122.5377778,SE HOLGATE BLVD            ,SE 122ND AVE               ,,INTER   ,0,CROSS  ,0,0,0,,0,6,S-1STOP   ,REAR    ,PDO,CLD ,WET ,DAY ,TRF SIGNAL,1,,TOO-CLOS,,SE HOLGATE BLVD,SE 122ND AVE
1343184,11/25/2009 00:00,7678610.00,673897.00,11,25,2009,4,13,Portland SE,14,U PR-ART,45.49694444,-122.5386111,SE POWELL BLVD             ,SE 122ND AVE               ,35,ALLEY   ,0,,0,0,0,2,0,8,ANGL-OTH  ,TURN    ,INJ,CLR ,DRY ,DAY ,UNKNOWN   ,1,,NO-YIELD,US 26     ,SE POWELL BLVD,SE 122ND AVE
1343365,11/23/2009 00:00,7679578.00,676474.00,11,23,2009,2,17,Portland SE,14,U PR-ART,45.50416667,-122.5383333,SE DIVISION ST             ,SE 122ND AVE               ,,STRGHT  ,0,,1,0,0,4,0,8,S-1STOP   ,REAR    ,PDO,RAIN,WET ,DLIT,TRF SIGNAL,1,,TOO-CLOS,,SE DIVISION ST,SE 122ND AVE
